,Kvadrata,Broj soba,Latitude,Longitude,Sprat,Balkon,Lift,Novogradnja,Plin,Podrum/Tavan,Vrsta grijanja,cluster,Cijena
485,25.0,0.5,43.84355282,18.35626092,0,0,0,0,0,0,4.0,3,40000.0
487,48.0,1.5,43.8431814,18.3509716,6,1.0,1.0,0,0,1.0,4.0,3,72000.0
488,40.0,1.5,43.84164785,18.35300345,8,1.0,1.0,0,0,1.0,4.0,3,66000.0
489,55.0,2.0,43.84158648,18.35215976,4,0,0,0,0,0,4.0,3,88500.0
491,91.0,4.0,43.84173925,18.35223198,2,1.0,1.0,0,0,1.0,4.0,3,155000.0
501,61.0,3.0,43.86198201,18.42974014,0,1.0,0,0,1.0,1.0,1.0,4,145000.0
503,67.0,3.0,43.86715039,18.41616621,0,0,1.0,0,0,1.0,4.0,4,142000.0
532,115.0,4.0,43.86002608,18.42024316,1,1.0,0,0,1.0,0,3.0,4,172500.0
533,115.0,3.0,43.86210191,18.43236334,1,1.0,0,0,1.0,1.0,1.0,4,210000.0
534,130.0,4.0,43.86004929,18.41277589,4,1.0,0,0,1.0,0,5.0,4,430000.0
535,106.0,5.0,43.86029684,18.42041482,1,1.0,0,0,0,0,4.0,4,350000.0
536,80.0,3.0,43.86170474,18.41444959,3,0,0,0,1.0,0,1.0,4,195000.0
537,126.0,5.0,43.86418783,18.42042555,3,0,0,0,1.0,0,1.0,4,254000.0
538,74.0,3.0,43.86314578,18.42884006,3,1.0,0,0,1.0,1.0,1.0,4,210000.0
539,72.0,4.0,43.85457592,18.41646661,2,1.0,0,0,0,1.0,2.0,4,200000.0
540,67.0,3.0,43.8634375,18.4136342,0,0,0,0,0,0,1.0,4,105000.0
544,46.0,2.0,43.85462621,18.41802229,4,0,0,1.0,1.0,1.0,1.0,4,178000.0
545,41.0,1.5,43.85468036,18.41831197,4,0,0,0,1.0,1.0,1.0,4,158000.0
546,67.0,3.0,43.86359221,18.41376295,0,0,0,0,1.0,1.0,1.0,4,100000.0
548,44.0,0.5,43.87309053,18.41822614,0,0,0,0,0,1.0,4.0,4,115000.0
560,78.0,3.0,43.86523209,18.41324796,14,1.0,1.0,0,0,1.0,4.0,4,165000.0
561,67.0,3.0,43.86753713,18.4176897,0,0,1.0,0,0,1.0,2.0,4,139000.0
563,80.0,3.0,43.86600561,18.41277589,14,1.0,1.0,0,0,0,4.0,4,176000.0
564,45.0,2.0,43.86187371,18.4252233,2,0,0,0,1.0,1.0,1.0,4,170000.0
565,64.0,2.0,43.86795064,18.41926575,11,1.0,1.0,0,0,1.0,4.0,4,115000.0
802,76.0,3.0,43.86670176,18.41256132,14,1.0,1.0,0,0,1.0,4.0,4,186000.0
803,106.0,4.0,43.86288055,18.41316213,8,1.0,1.0,0,1.0,1.0,3.0,4,135000.0
804,71.0,2.0,43.86272584,18.42043628,2,1.0,0,0,1.0,1.0,1.0,4,170000.0
805,96.0,3.0,43.86064495,18.41258277,1,1.0,0,0,0,1.0,4.0,4,259200.0
806,174.0,5.0,43.8609157,18.42198123,2,0,0,0,1.0,1.0,3.0,4,380000.0
807,90.0,4.0,43.85922929,18.41792573,2,1.0,1.0,0,0,0,4.0,4,360000.0
809,48.0,2.0,43.86241642,18.42101564,0,0,0,0,0,0,1.0,4,117000.0
811,85.0,3.0,43.85687751,18.41324796,2,1.0,1.0,1.0,0,0,1.0,4,256632.0
812,69.0,3.0,43.86900675,18.42123022,4,1.0,0,0,0,1.0,1.0,4,170000.0
813,108.0,4.0,43.85474226,18.41844072,2,1.0,0,0,1.0,1.0,3.0,4,249000.0
815,95.0,4.0,43.85412333,18.41822614,3,1.0,1.0,1.0,0,0,1.0,4,308750.0
816,93.0,3.0,43.85746546,18.41732492,4,1.0,0,0,1.0,0,1.0,4,325000.0
817,91.0,3.0,43.86226171,18.42281808,3,1.0,0,0,1.0,0,1.0,4,227000.0
819,34.0,2.0,43.86356392,18.42820055,1,0,0,0,1.0,0,1.0,4,110000.0
822,109.0,4.0,43.86284543,18.41428757,0,0,0,0,1.0,1.0,3.0,4,222000.0
823,54.0,2.0,43.86235453,18.41346254,3,0,0,0,1.0,0,5.0,4,124200.0
824,135.0,4.0,43.86074552,18.41507186,1,1.0,0,0,1.0,1.0,3.0,4,337500.0
825,60.0,2.0,43.86147547,18.42497891,0,0,0,0,1.0,1.0,3.0,4,70000.0
826,81.0,3.0,43.8603742,18.41269006,2,1.0,0,0,0,0,6.0,4,178000.0
827,97.0,4.0,43.86332921,18.41349473,0,0,0,0,1.0,0,1.0,4,310000.0
829,70.0,3.0,43.87104867,18.41685285,4,1.0,0,0,1.0,0,1.0,4,56000.0
830,90.0,4.0,43.85656805,18.41814031,5,1.0,0,0,1.0,0,1.0,4,194000.0
832,14.0,1.0,43.86127155,18.41367712,0,0,0,0,1.0,0,5.0,4,87500.0
833,109.0,4.0,43.86275753,18.41425413,0,0,0,0,1.0,1.0,3.0,4,222000.0
834,109.0,4.0,43.8627699,18.41430992,0,0,0,0,1.0,1.0,3.0,4,220000.0
835,61.0,3.0,43.85946136,18.4183978,0,1.0,0,0,1.0,1.0,3.0,4,170000.0
836,58.0,2.0,43.86978021,18.41802229,4,1.0,0,0,1.0,1.0,4.0,4,156500.0
837,54.0,2.0,43.87002772,18.41792573,6,1.0,0,0,1.0,1.0,1.0,4,119500.0
838,82.0,4.0,43.87077797,18.42114439,3,1.0,0,0,0,1.0,4.0,4,190000.0
840,74.0,3.0,43.86167258,18.42533059,3,1.0,0,0,0,1.0,1.0,4,158000.0
841,110.0,4.0,43.87222429,18.41444959,2,1.0,0,0,0,1.0,4.0,4,230000.0
842,55.0,3.0,43.86022023,18.42071718,3,0,0,0,1.0,1.0,1.0,4,150000.0
843,50.0,2.0,43.86767636,18.42281808,0,0,0,0,0,1.0,1.0,4,129000.0
844,117.0,4.0,43.86088089,18.42232456,1,0,0,0,1.0,1.0,1.0,4,216450.0
846,84.0,3.0,43.86445083,18.41543664,0,0,0,0,1.0,1.0,3.0,4,170000.0
847,107.0,3.0,43.85934533,18.42206707,3,0,0,0,1.0,1.0,3.0,4,280000.0
848,130.0,5.0,43.86133343,18.41457834,2,0,0,0,1.0,1.0,3.0,4,286000.0
850,109.0,4.0,43.86201417,18.41457834,0,0,0,0,1.0,1.0,1.0,4,230153.0
851,109.0,4.0,43.86185946,18.41466417,0,0,0,0,1.0,1.0,1.0,4,230153.0
852,44.0,1.5,43.86238548,18.42067232,3,1.0,1.0,1.0,0,0,1.0,4,110000.0
853,90.0,3.0,43.8717525,18.4200715,2,1.0,0,0,1.0,0,1.0,4,230000.0
854,53.0,2.0,43.86546415,18.4218954,0,0,0,0,1.0,0,5.0,4,129000.0
855,21.0,0.5,43.86365409,18.42065086,1,0,0,0,1.0,0,5.0,4,50000.0
856,86.0,3.0,43.86196653,18.42530913,3,0,0,0,1.0,0,5.0,4,175100.0
857,50.0,1.5,43.87176023,18.421037100000003,0,0,0,0,1.0,0,4.0,4,111000.0
858,80.0,3.0,43.85983269,18.41281881,2,0,0,0,1.0,0,3.0,4,162900.0
859,86.0,3.0,43.86188918,18.42530913,3,0,0,0,1.0,0,5.0,4,175100.0
860,44.0,2.0,43.86235453,18.42082252,3,0,0,1.0,1.0,0,1.0,4,120000.0
862,103.0,4.0,43.85808435,18.41974964,6,1.0,1.0,0,1.0,1.0,1.0,4,330000.0
864,65.0,1.0,43.86153456,18.4132265,2,0,0,0,1.0,1.0,1.0,4,150000.0
865,86.0,3.0,43.86142626,18.413484,2,0,0,0,1.0,0,3.0,4,189000.0
866,48.0,2.0,43.86667082,18.41914882,0,0,0,0,0,0,3.0,4,113000.0
868,65.0,1.5,43.86151909,18.41316213,2,0,0,0,1.0,1.0,1.0,4,155000.0
869,73.0,3.0,43.86164286,18.41440668,4,0,0,0,1.0,1.0,1.0,4,163000.0
870,62.0,2.0,43.86082287,18.41397752,4,1.0,0,0,1.0,0,1.0,4,165000.0
871,64.0,3.0,43.86767711,18.41792768,11,1.0,1.0,0,0,1.0,2.0,4,155000.0
872,108.0,4.0,43.87259554,18.41814031,1,1.0,0,0,1.0,1.0,4.0,4,215000.0
874,36.0,1.0,43.85765113,18.42123022,6,0,0,0,0,0,6.0,4,85000.0
875,24.0,0.5,43.86083834,18.41359128,0,0,0,0,0,0,5.0,4,74000.0
876,101.0,4.0,43.86063721,18.42247476,4,1.0,0,0,0,0,4.0,4,280000.0
878,91.0,4.0,43.86108812,18.42391553,3,1.0,1.0,0,0,1.0,4.0,4,215000.0
879,78.0,3.0,43.86665535,18.4153079,8,1.0,1.0,0,0,1.0,2.0,4,234000.0
881,75.0,3.0,43.86257113,18.41462125,0,0,0,0,0,0,5.0,4,160000.0
882,55.0,3.0,43.8624152,18.42528767,0,0,0,0,0,0,6.0,4,136500.0
883,88.0,3.0,43.8547732,18.41316213,8,1.0,1.0,1.0,1.0,0,3.0,4,284000.0
886,93.0,4.0,43.86549509,18.4239768,3,1.0,0,0,1.0,1.0,1.0,4,225000.0
888,54.0,2.0,43.86077646,18.41389169,4,0,0,0,0,0,5.0,4,124200.0
890,109.0,3.0,43.86165446,18.41368516,4,0,0,0,1.0,0,1.0,4,190000.0
892,109.0,4.0,43.86246283,18.41429939,0,0,0,0,1.0,0,1.0,4,235000.0
894,80.0,4.0,43.85516003,18.41616621,8,1.0,1.0,0,1.0,0,6.0,4,200000.0
896,42.0,1.0,43.85809982,18.41921319,3,0,0,0,1.0,0,3.0,4,139000.0
897,33.0,2.0,43.86182851,18.41440668,3,0,0,0,0,0,5.0,4,116000.0
898,74.0,3.0,43.86234945,18.42532522,1,1.0,0,0,1.0,1.0,5.0,4,185000.0
899,36.0,1.5,43.86418783,18.41372003,0,1.0,0,0,1.0,1.0,1.0,4,96000.0
900,97.0,3.0,43.86396351,18.41247549,1,1.0,0,0,0,1.0,3.0,4,184500.0
901,67.0,3.0,43.86342203,18.41346254,0,0,0,0,1.0,1.0,3.0,4,110000.0
902,71.0,3.0,43.86356127,18.41440668,0,0,0,0,1.0,1.0,5.0,4,160000.0
903,60.0,3.0,43.86145598,18.42106051,2,1.0,0,0,0,0,4.0,4,72000.0
906,67.0,2.0,43.86376239,18.41406335,0,0,0,0,1.0,0,3.0,4,100000.0
907,33.0,2.0,43.86103396,18.42126551,3,0,0,0,1.0,0,5.0,4,99500.0
910,82.0,4.0,43.8687747,18.42180957,3,1.0,0,0,0,1.0,4.0,4,190000.0
912,85.0,4.0,43.86069788,18.41642565,2,1.0,0,0,0,1.0,4.0,4,279000.0
913,59.0,2.0,43.86360381,18.41622521,0,1.0,0,0,1.0,1.0,3.0,4,125000.0
914,50.0,2.0,43.8626949,18.41320505,3,0,0,0,1.0,1.0,3.0,4,130000.0
915,117.0,4.0,43.86083061,18.42212071,1,0,0,0,1.0,1.0,3.0,4,216000.0
917,73.0,3.0,43.85746546,18.4200715,3,0,0,0,0,1.0,3.0,4,226000.0
919,73.0,3.0,43.8598791,18.42193832,1,1.0,0,0,1.0,0,3.0,4,190000.0
921,73.0,2.0,43.86229265,18.41432085,1,0,1.0,0,0,0,3.0,4,175000.0
922,120.0,5.0,43.86349939,18.42337598,3,0,0,1.0,0,0,3.0,4,370000.0
923,105.0,3.0,43.86148815,18.42951288,1,0,0,0,1.0,0,3.0,4,295000.0
925,64.0,3.0,43.86301205,18.41640224,2,0,0,0,1.0,0,3.0,4,131200.0
926,67.0,3.0,43.8634143,18.41362347,0,0,0,0,0,0,1.0,4,105000.0
927,49.0,2.0,43.86190036,18.42523518,0,0,0,0,1.0,0,3.0,4,110000.0
928,64.0,2.0,43.85899721,18.421037100000003,5,0,0,0,1.0,0,1.0,4,128000.0
930,85.0,3.0,43.86133343,18.41359128,1,1.0,0,0,1.0,1.0,1.0,4,249000.0
931,39.0,2.0,43.85551591,18.41826906,4,1.0,0,0,0,1.0,5.0,4,123000.0
932,59.0,2.0,43.85109049,18.41406335,1,1.0,0,0,0,1.0,5.0,4,85000.0
933,108.0,4.0,43.8551755,18.42017879,2,1.0,0,0,1.0,1.0,3.0,4,249000.0
935,85.0,3.0,43.86049797,18.42024316,2,1.0,0,0,1.0,0,1.0,4,179000.0
936,80.0,3.0,43.86180531,18.42525353,3,1.0,0,0,0,0,5.0,4,175000.0
937,129.0,5.0,43.86198323,18.41449251,2,0,0,0,0,0,3.0,4,214000.0
938,73.0,3.0,43.86441216,18.41535081,2,0,0,0,1.0,0,3.0,4,119000.0
939,73.0,3.0,43.86346844,18.41359128,0,0,0,0,0,0,5.0,4,182500.0
942,56.0,2.0,43.86448951,18.41464271,1,0,0,0,1.0,1.0,1.0,4,168000.0
943,75.0,3.0,43.86009449,18.4252233,3,0,0,0,1.0,0,1.0,4,207000.0
944,92.0,4.0,43.8654445,18.42475891,1,0,0,0,1.0,1.0,1.0,4,92000.0
945,115.0,4.0,43.86223728,18.42531986,3,1.0,0,0,0,1.0,3.0,4,190000.0
946,88.0,3.0,43.86059854,18.41250767,0,0,0,0,1.0,1.0,5.0,4,180000.0
947,154.0,3.0,43.86315903,18.42105855,1,1.0,0,0,1.0,0,1.0,4,320000.0
948,49.0,2.0,43.85999514,18.42036118,0,0,0,0,0,0,5.0,4,100000.0
953,72.0,3.0,43.86236450000001,18.42521372,1,1.0,0,0,1.0,1.0,1.0,4,180000.0
954,67.0,3.0,43.86340656,18.41320505,0,0,0,0,1.0,1.0,1.0,4,100000.0
955,97.0,4.0,43.86154616,18.42202415,0,0,0,0,1.0,1.0,3.0,4,210000.0
956,73.0,3.0,43.86294243,18.42170228,0,0,0,0,1.0,1.0,1.0,4,185000.0
957,111.0,4.0,43.86065269,18.42193832,1,1.0,0,0,0,0,4.0,4,320000.0
959,79.0,3.0,43.86093117,18.42084398,0,1.0,0,0,0,0,4.0,4,220000.0
960,72.0,3.0,43.86201295,18.42533059,2,1.0,0,0,0,0,5.0,4,145000.0
961,49.0,2.0,43.86092953,18.42507961,0,0,0,0,1.0,0,3.0,4,110000.0
962,68.0,3.0,43.8570477,18.41822614,2,1.0,0,0,1.0,1.0,3.0,4,200000.0
963,51.0,2.0,43.86094665,18.42502286,4,1.0,0,0,1.0,0,6.0,4,91800.0
964,57.0,2.0,43.85468036,18.41925611,5,0,1.0,1.0,1.0,0,3.0,4,250000.0
965,72.0,3.0,43.86182851,18.42515697,3,1.0,0,0,1.0,1.0,3.0,4,160000.0
966,107.0,4.0,43.86210578,18.42269129,1,1.0,0,0,0,1.0,1.0,4,270000.0
967,72.0,3.0,43.86646971,18.42191686,0,1.0,0,0,1.0,1.0,3.0,4,126000.0
968,97.0,4.0,43.86162739,18.42170228,0,0,0,0,1.0,1.0,3.0,4,220000.0
969,101.0,4.0,43.86086155,18.4219115,4,0,0,0,0,0,4.0,4,280000.0
970,52.0,2.0,43.86498457,18.41953076,0,0,0,0,1.0,0,6.0,4,80000.0
971,93.0,4.0,43.86193681,18.41435303,0,0,0,0,1.0,0,3.0,4,115000.0
972,52.0,2.0,43.8647061,18.41910591,0,0,0,0,1.0,0,3.0,4,86000.0
975,107.0,4.0,43.86204389,18.42262692,1,1.0,0,0,0,0,1.0,4,270000.0
976,115.0,4.0,43.86155003,18.42528572,3,1.0,0,0,1.0,0,3.0,4,190000.0
977,108.0,4.0,43.8543709,18.41324796,2,1.0,0,0,1.0,0,3.0,4,249000.0
978,96.0,4.0,43.8624783,18.41423501,0,0,0,0,1.0,0,3.0,4,105000.0
979,64.0,3.0,43.86197772,18.4251708,0,0,0,0,1.0,0,3.0,4,108032.0
980,63.0,2.0,43.86414498,18.41362909,0,0,0,0,0,0,6.0,4,125000.0
981,101.0,4.0,43.85944589,18.4218954,4,0,0,0,0,0,4.0,4,280000.0
982,88.0,4.0,43.8630662,18.41273298,4,0,0,0,0,0,1.0,4,185000.0
983,60.0,2.0,43.87121883,18.42123022,0,0,0,0,0,0,4.0,4,100000.0
985,51.0,2.0,43.8618904,18.41449251,3,0,0,0,0,0,3.0,4,117000.0
986,21.0,0.5,43.86435028,18.42008223,0,0,0,0,0,0,5.0,4,50000.0
987,45.0,1.5,43.8600045,18.41905821,0,0,0,0,0,0,3.0,4,80000.0
988,130.0,5.0,43.86281867,18.41324796,2,0,0,0,0,0,1.0,4,91000.0
992,100.0,3.0,43.86207483,18.42127509,2,0,0,0,0,0,1.0,4,130000.0
993,68.0,3.0,43.86230261,18.42675867,0,0,0,0,0,0,1.0,4,275000.0
994,91.0,3.0,43.86218435,18.42221727,3,0,0,0,0,0,3.0,4,255000.0
995,73.0,3.0,43.86205936,18.42505164,1,0,0,0,0,0,3.0,4,168000.0
996,80.0,3.0,43.86215992,18.42525548,1,0,0,0,0,0,5.0,4,206000.0
997,85.0,4.0,43.86148815,18.41684212,3,0,0,0,0,0,4.0,4,280000.0
998,174.0,5.0,43.86123896,18.42392626,2,0,0,0,0,0,1.0,4,355000.0
999,64.0,3.0,43.86659347,18.41423501,11,0,0,0,0,0,4.0,4,155000.0
1000,94.0,4.0,43.86261336,18.41328979,4,1.0,0,0,1.0,0,6.0,4,180000.0
1001,80.0,4.0,43.85868777,18.41509332,0,0,0,0,1.0,0,3.0,4,55000.0
1002,127.0,3.0,43.85997193,18.41427793,2,0,0,0,1.0,0,3.0,4,260000.0
1006,74.0,2.0,43.86772664,18.41803302,11,1.0,1.0,0,0,1.0,4.0,4,145000.0
1019,65.0,2.0,43.86430386,18.4153079,1,0,0,0,1.0,1.0,6.0,4,175500.0
1020,55.0,1.0,43.86780012,18.41977109,0,1.0,0,0,1.0,1.0,1.0,4,120000.0
1021,61.0,4.0,43.86215219,18.4270472,1,0,0,0,1.0,1.0,3.0,4,185000.0
1022,50.0,2.0,43.86321196,18.42551298,0,0,0,0,1.0,1.0,5.0,4,120000.0
1023,23.0,0.5,43.86804764,18.41998567,0,0,0,0,0,1.0,5.0,4,55000.0
1024,54.0,2.0,43.86226139,18.41339171,3,0,0,0,1.0,0,5.0,4,125010.0
1026,111.0,5.0,43.86139532,18.42105855,1,1.0,0,0,1.0,0,4.0,4,320000.0
1027,92.0,4.0,43.86288055,18.41491093,0,0,0,0,1.0,0,6.0,4,380000.0
1028,45.0,1.0,43.85984816,18.4141921,2,0,0,0,0,0,4.0,4,195583.0
1029,25.0,0.5,43.86096212,18.41994276,1,1.0,1.0,0,0,0,4.0,4,75000.0
1031,51.0,2.0,43.86108589,18.41481437,3,0,0,0,1.0,0,5.0,4,117000.0
1032,53.0,3.0,43.86144173,18.42024316,1,0,0,1.0,1.0,1.0,6.0,4,140000.0
1033,65.0,3.0,43.86412789,18.42439522,1,1.0,0,0,0,1.0,6.0,4,115000.0
1034,124.0,5.0,43.87272702,18.41326942,2,1.0,0,0,1.0,0,4.0,4,180000.0
1035,64.0,3.0,43.86075161,18.42270317,0,0,0,0,0,1.0,5.0,4,160000.0
1036,33.0,1.0,43.86391974,18.43101687,0,0,0,0,1.0,1.0,3.0,4,79000.0
1037,42.0,2.0,43.86363669,18.41654708,0,0,0,0,0,1.0,5.0,4,75000.0
1038,82.0,3.0,43.86197772,18.42532101,3,1.0,0,0,1.0,0,3.0,4,175100.0
1039,152.0,4.0,43.86337562,18.41496458,1,0,0,0,0,0,5.0,4,471200.0
1040,52.0,2.0,43.86308167,18.42378368,1,0,0,0,1.0,1.0,5.0,4,71500.0
1047,70.0,3.0,43.86137863,18.42805571,3,1.0,0,0,0,1.0,1.0,4,175000.0
1048,120.0,5.0,43.8626275,18.42377605,3,1.0,1.0,1.0,1.0,0,1.0,4,320000.0
1049,72.0,2.0,43.86284961,18.41427793,4,1.0,0,0,1.0,0,1.0,4,225000.0
1054,120.0,5.0,43.8634552,18.42357221,3,1.0,1.0,1.0,1.0,1.0,1.0,4,359600.0
1075,94.0,3.0,43.8731292,18.41791501,3,1.0,1.0,1.0,0,0,4.0,4,265700.0
1077,47.0,2.0,43.85598009,18.41326942,4,1.0,1.0,1.0,1.0,0,1.0,4,142922.0
1078,50.0,2.0,43.86504645,18.41826906,0,0,1.0,1.0,1.0,0,1.0,4,176050.0
1079,47.0,2.0,43.85263788,18.41326942,0,1.0,1.0,1.0,1.0,1.0,3.0,4,142922.0
1080,78.0,3.0,43.86052891,18.41269006,3,0,1.0,1.0,1.0,0,1.0,4,70200.0
1081,73.0,3.0,43.85613482,18.41324796,4,1.0,1.0,1.0,0,0,1.0,4,226517.0
1084,68.0,4.0,43.86181691,18.41858556,3,1.0,0,1.0,1.0,0,1.0,4,209000.0
1085,38.0,2.0,43.86184399,18.41857483,0,1.0,0,1.0,1.0,0,1.0,4,134500.0
1086,55.0,2.0,43.85464722,18.36635401,2,1.0,1.0,1.0,1.0,0,3.0,5,133900.0
1087,55.0,2.0,43.8553289,18.36518731,2,1.0,1.0,1.0,0,0,1.0,5,130000.0
1088,55.0,2.0,43.85551457,18.36516585,2,1.0,1.0,1.0,0,0,1.0,5,130000.0
1089,29.0,1.0,43.8543687,18.36502363,6,1.0,1.0,1.0,0,0,1.0,5,66500.0
1090,66.0,2.0,43.85547922,18.36510565,4,1.0,1.0,1.0,1.0,0,1.0,5,123000.0
1091,80.0,3.0,43.85470997,18.36518731,7,0,1.0,0,1.0,0,1.0,5,139000.0
1102,111.0,4.0,43.85494981,18.36470451,3,1.0,1.0,1.0,1.0,1.0,3.0,5,215000.0
1103,48.0,2.0,43.85562288,18.36636748,7,0,1.0,1.0,1.0,1.0,3.0,5,85000.0
1104,110.0,3.0,43.85494207,18.36540189,1,1.0,1.0,1.0,0,0,1.0,5,220000.0
1105,110.0,3.0,43.86204378,18.364329,1,1.0,1.0,1.0,0,0,1.0,5,220000.0
1106,78.0,3.0,43.86136304,18.36604562,7,1.0,1.0,1.0,1.0,1.0,1.0,5,125000.0
1107,63.0,3.0,43.85598649,18.36645331,0,1.0,0,0,1.0,1.0,3.0,5,110000.0
1109,56.0,2.0,43.85951641,18.35441094,5,1.0,1.0,1.0,1.0,1.0,1.0,5,85000.0
1111,56.0,2.0,43.85511227,18.36561646,6,1.0,1.0,0,1.0,1.0,1.0,5,85000.0
1112,62.0,3.0,43.85595555,18.36626019,3,1.0,0,0,1.0,1.0,3.0,5,100000.0
1113,92.0,3.0,43.85573119,18.36630311,6,1.0,0,0,1.0,0,3.0,5,155000.0
1114,23.0,0.5,43.85665955,18.36647477,0,0,0,1.0,0,0,5.0,5,45000.0
1116,78.0,4.0,43.85511361,18.36569971,4,1.0,0,0,0,1.0,3.0,5,120000.0
1121,92.0,4.0,43.85551172,18.36635113,6,1.0,1.0,1.0,1.0,1.0,3.0,5,150000.0
1127,80.0,3.0,43.85384063,18.35944176,7,1.0,1.0,1.0,1.0,0,1.0,5,155000.0
1128,62.0,3.0,43.85406010000001,18.36801972,4,1.0,0,0,0,1.0,4.0,5,31000.0
1129,61.0,2.0,43.8552352,18.36573173,1,1.0,1.0,1.0,1.0,1.0,3.0,5,122000.0
1133,110.0,3.0,43.8471741,18.37432828,12,1.0,1.0,1.0,1.0,1.0,1.0,6,360000.0
1135,97.0,3.0,43.84748568,18.37567753,13,1.0,1.0,0,0,0,2.0,6,319000.0
1138,97.0,3.0,43.8471581,18.37467733,13,1.0,1.0,0,0,0,2.0,6,310487.0
1141,78.0,3.0,43.84828055,18.37633457,3,1.0,1.0,1.0,0,0,4.0,6,229000.0
1143,97.0,3.0,43.84726481,18.37472594,13,1.0,1.0,1.0,0,0,2.0,6,330000.0
1144,57.0,2.0,43.84955721,18.37362018,0,0,0,0,0,1.0,2.0,6,85500.0
1162,100.0,4.0,43.84845271,18.37455895,5,1.0,1.0,0,0,1.0,4.0,6,220000.0
1163,77.0,3.0,43.84826422,18.3763962,3,1.0,1.0,0,0,0,4.0,6,229000.0
1164,54.0,2.0,43.85052349,18.37634792,15,0,1.0,0,0,0,4.0,6,115000.0
1166,76.0,3.0,43.84732885,18.37546554,1,1.0,1.0,0,0,1.0,4.0,6,165000.0
1167,55.0,2.0,43.84873619,18.37519457,5,1.0,0,0,0,1.0,4.0,6,109000.0
1168,54.0,2.0,43.85046933,18.37596704,15,1.0,1.0,0,0,0,4.0,6,118000.0
1170,54.0,2.0,43.85056304,18.37527242,15,1.0,1.0,0,0,1.0,4.0,6,95000.0
1171,71.0,2.0,43.85009881,18.37724652,7,1.0,0,0,0,0,4.0,6,113500.0
1172,78.0,3.0,43.84786508,18.37381961,0,0,0,0,0,0,4.0,6,154500.0
1173,57.0,2.0,43.85079429,18.37731888,2,1.0,1.0,0,1.0,1.0,4.0,6,115000.0
1175,50.0,2.0,43.84827415,18.37492456,11,0,0,0,0,0,4.0,6,105000.0
1176,124.0,4.0,43.84835019,18.37495055,4,1.0,0,0,1.0,0,3.0,6,229400.0
1178,50.0,2.0,43.84842756,18.37514367,1,1.0,1.0,0,0,1.0,4.0,6,114500.0
1179,39.0,3.0,43.8457349,18.37454286,0,0,0,0,0,1.0,4.0,6,50000.0
1180,53.0,2.0,43.84805617,18.37445703,4,1.0,0,0,0,0,4.0,6,90000.0
1181,60.0,2.0,43.8494016,18.37577392,3,1.0,0,0,0,1.0,4.0,6,119000.0
1184,97.0,3.0,43.84714998,18.37444337,13,1.0,0,1.0,1.0,0,2.0,6,310000.0
1189,57.0,2.0,43.84957129,18.37674737,2,1.0,0,1.0,1.0,0,1.0,6,131100.0
1191,84.0,3.0,43.82987536,18.34974289,3,1.0,0,0,0,1.0,4.0,8,139999.0
1193,93.0,4.0,43.82420382,18.35798551,1,1.0,1.0,1.0,0,0,1.0,8,300000.0
1194,93.0,4.0,43.82412642,18.35783531,1,1.0,1.0,1.0,0,0,1.0,8,300000.0
1196,83.0,3.0,43.82874045,18.35701194,1,1.0,0,0,0,1.0,5.0,8,95000.0
1197,83.0,4.0,43.82889525,18.35787024,1,1.0,0,0,0,0,5.0,8,95000.0
1198,83.0,4.0,43.82884881,18.3578917,1,1.0,0,0,0,0,5.0,8,95000.0
1199,50.0,1.5,43.82864757,18.33703485,1,0,0,0,1.0,0,5.0,8,77250.0
1203,54.0,2.0,43.82796645,18.35638967,0,0,1.0,0,0,0,4.0,8,70000.0
1205,53.0,2.0,43.82828766,18.34693756,1,1.0,1.0,0,0,0,4.0,8,86000.0
1209,56.0,2.0,43.82985833,18.34521438,5,1.0,1.0,0,0,0,4.0,8,97000.0
1211,90.0,3.0,43.82436318,18.3498287,0,1.0,1.0,1.0,1.0,1.0,2.0,8,160000.0
1212,55.0,2.0,43.8292745,18.34467378,6,1.0,1.0,0,0,1.0,4.0,8,87000.0
1213,55.0,2.0,43.82916615,18.34483471,6,1.0,1.0,0,0,1.0,4.0,8,87000.0
1214,55.0,2.0,43.82921258,18.34357944,6,0,0,0,0,1.0,4.0,8,87000.0
1217,109.0,4.0,43.82879076,18.35668471,5,1.0,0,0,0,0,4.0,8,120000.0
1219,85.0,3.0,43.82903457,18.35784879,5,1.0,0,0,0,1.0,5.0,8,77250.0
1220,85.0,3.0,43.82886429,18.3577415,5,1.0,0,0,0,1.0,5.0,8,77250.0
1221,39.0,0.5,43.82865531,18.35778441,1,1.0,0,0,0,1.0,4.0,8,61000.0
1222,50.0,1.5,43.82751667,18.35633327,4,1.0,0,0,0,1.0,4.0,8,64000.0
1278,103.0,4.0,43.82915841,18.34320393,1,1.0,1.0,0,1.0,1.0,4.0,8,150000.0
1279,115.0,4.0,43.82730855,18.34264603,3,1.0,0,0,1.0,1.0,1.0,8,140000.0
1280,59.0,2.0,43.82613892,18.35429479,1,1.0,0,0,0,1.0,4.0,8,94000.0
1281,55.0,2.0,43.82454439999999,18.35003545,4,1.0,0,0,0,1.0,4.0,8,128900.0
1282,86.0,4.0,43.82895432,18.35758567,2,1.0,0,0,0,1.0,4.0,8,125000.0
1283,115.0,4.0,43.82754462,18.34269431,3,0,0,0,1.0,1.0,1.0,8,140000.0
